id_ligne,id_commande,code_produit,numero_lot,quantite_commandee,quantite_livree,taux_satisfaction,montant
39439,7196,MM00002,LOT70482,395,17,0.043,641463.21
39440,7197,PP00018,LOT14809,251,229,0.9124,9902855.39
39441,7197,PP00008,LOT47056,422,342,0.8104,12500937.9
39442,7197,TU00014,LOT61049,167,137,0.8204,2656368.35
39443,7198,MM00002,LOT70482,116,108,0.931,3395278.08
39444,7198,AP00015,LOT56346,348,269,0.773,9404546.66
39445,7198,AP00006,LOT49535,467,422,0.9036,3379270.5
39446,7198,SI00015,LOT53404,205,144,0.7024,6244263.36
39447,7198,PP00022,LOT25915,121,94,0.7769,4356504.26
39448,7199,TU00001,LOT95813,192,183,0.9531,663934.98
39449,7199,CA00020,LOT10074,490,385,0.7857,17083204.6
39450,7199,CA00018,LOT75612,283,258,0.9117,8130952.56
39451,7199,MC00014,LOT22196,323,286,0.8854,8269815.84
39452,7199,MN00003,LOT89482,142,125,0.8803,709313.75
39453,7199,SI00018,LOT10221,359,302,0.8412,9687782.5
39454,7199,CA00002,LOT30926,115,108,0.9391,4502700.36
39455,7199,MM00006,LOT47072,269,223,0.829,7775512.71
39456,7200,CA00014,LOT21915,86,65,0.7558,1864040.1
39457,7200,MM00005,LOT19150,103,85,0.8252,2232369.45
39458,7200,MC00015,LOT58368,273,258,0.9451,2644187.82
39459,7200,TU00019,LOT16590,337,286,0.8487,11535306.64
39460,7200,PP00020,LOT77952,214,205,0.9579,2565097.35
39461,7201,MC00019,LOT88222,344,264,0.7674,9075237.6
39462,7201,MN00014,LOT95097,304,277,0.9112,13155937.72
39463,7201,AP00011,LOT66370,451,373,0.8271,7516043.25
39464,7202,AP00007,LOT65872,299,223,0.7458,7260355.95
39465,7202,SI00022,LOT63225,82,58,0.7073,1115959.44
39466,7202,PA00008,LOT98259,151,127,0.8411,2690849.33
39467,7202,PA00022,LOT19016,79,61,0.7722,2898462.58
39468,7202,TU00020,LOT46471,254,214,0.8425,7749943.66
39469,7202,SI00020,LOT50538,179,150,0.838,4477701.0
39470,7203,TU00001,LOT95813,424,355,0.8373,835538.65
39471,7203,SI00017,LOT89457,273,239,0.8755,6215986.09
39472,7203,PP00008,LOT47056,438,408,0.9315,1699609.68
39473,7203,PP00017,LOT53228,193,137,0.7098,6495635.8
39474,7203,MN00011,LOT69609,119,94,0.7899,2832629.84
39475,7203,AP00012,LOT22463,302,217,0.7185,1942078.39
39476,7203,PP00004,LOT39581,346,289,0.8353,1632613.02
39477,7204,MM00017,LOT48452,86,71,0.8256,203836.74
39478,7204,PA00012,LOT73092,112,93,0.8304,1787777.13
39479,7204,MM00016,LOT68153,115,108,0.9391,3779980.56
39480,7204,AP00007,LOT65872,239,234,0.9791,11345632.74
39481,7204,TU00012,LOT29769,420,340,0.8095,6601297.2
39482,7204,MC00002,LOT31992,255,204,0.8,7622435.52
39483,7205,MC00019,LOT88222,115,95,0.8261,4726028.65
39484,7205,CA00013,LOT66155,270,202,0.7481,6536382.66
39485,7205,MM00004,LOT82255,134,106,0.791,974179.22
39486,7205,CA00004,LOT15695,414,305,0.7367,1634229.65
39487,7205,PP00008,LOT47056,193,184,0.9534,6984018.08
39488,7205,MM00009,LOT15720,55,43,0.7818,1326375.42
39489,7206,AP00001,LOT10371,280,279,0.9964,12202427.7
39490,7206,TU00001,LOT95813,92,69,0.75,2154254.52
39491,7206,MN00021,LOT41925,312,282,0.9038,6836325.78
39492,7207,MC00005,LOT15383,220,78,0.3545,3299442.9
39493,7207,TU00008,LOT83259,270,106,0.3926,3669550.4
39494,7207,AP00001,LOT10371,343,33,0.0962,1340183.79
39495,7207,TU00018,LOT83975,335,116,0.3463,1519134.84
39496,7207,MC00003,LOT85470,406,136,0.335,5696721.76
39497,7207,PA00021,LOT70068,151,22,0.1457,586148.64
39498,7207,PP00014,LOT86955,466,116,0.2489,5296517.08
39499,7207,MM00002,LOT70482,212,20,0.0943,114947.0
39500,7208,MC00002,LOT31992,212,171,0.8066,7873496.64
39501,7208,SI00006,LOT67912,369,364,0.9864,2630107.48
39502,7208,MN00006,LOT85965,303,267,0.8812,4314076.53
39503,7208,MC00005,LOT15383,90,70,0.7778,3000697.0
39504,7208,MC00017,LOT35242,202,159,0.7871,2896526.85
39505,7208,CA00019,LOT89818,77,69,0.8961,1013758.35
39506,7209,MM00001,LOT82199,424,321,0.7571,10582445.52
39507,7209,MC00014,LOT22196,400,398,0.995,16447401.74
39508,7209,CA00006,LOT47930,448,439,0.9799,7912825.74
39509,7209,TU00002,LOT32241,206,193,0.9369,4257662.99
39510,7210,AP00009,LOT52622,220,210,0.9545,8788004.4
39511,7210,PA00015,LOT81066,379,300,0.7916,6164613.0
39512,7210,SI00012,LOT71694,216,178,0.8241,5420053.72
39513,7210,AP00015,LOT56346,116,113,0.9741,4383781.89
39514,7210,MM00009,LOT15720,134,123,0.9179,1484602.62
39515,7211,MN00020,LOT22015,459,420,0.915,20485206.0
39516,7211,PA00003,LOT54313,189,165,0.873,4773710.7
39517,7211,TU00002,LOT32241,212,152,0.717,2855987.28
39518,7211,MC00017,LOT35242,184,155,0.8424,1545253.9
39519,7211,MM00017,LOT48452,131,96,0.7328,2251298.88
39520,7211,AP00011,LOT66370,76,60,0.7895,1323162.0
39521,7211,MM00013,LOT62098,298,213,0.7148,6690934.92
39522,7212,PP00010,LOT28643,227,7,0.0308,225968.89
39523,7212,TU00021,LOT16826,159,1,0.0063,15356.6
39524,7212,MM00020,LOT70236,77,9,0.1169,337994.91
39525,7212,MN00007,LOT33021,186,69,0.371,2207703.3
39526,7212,MM00002,LOT70482,335,116,0.3463,392208.76
39527,7212,PP00013,LOT89129,438,142,0.3242,5946417.56
39528,7213,AP00020,LOT96159,279,232,0.8315,1377764.48
39529,7213,AP00015,LOT56346,84,72,0.8571,3572633.52
39530,7213,PP00011,LOT47828,284,274,0.9648,9360275.66
39531,7213,TU00017,LOT31632,338,252,0.7456,8686777.68
39532,7213,CA00001,LOT36062,243,170,0.6996,2260959.2
39533,7213,MC00010,LOT97580,281,217,0.7722,5458838.98
39534,7214,MN00012,LOT24201,66,47,0.7121,1548582.32
39535,7214,MN00003,LOT89482,237,179,0.7553,662185.44
39536,7214,SI00009,LOT56357,297,272,0.9158,8715696.0
39537,7214,PA00005,LOT77391,219,212,0.968,3918317.56
39538,7214,TU00010,LOT93579,173,137,0.7919,434613.32
39539,7215,MN00015,LOT25220,341,311,0.912,12382536.53
39540,7215,MC00017,LOT35242,495,465,0.9394,9630838.2
39541,7215,SI00007,LOT81511,211,179,0.8483,4104054.72
39542,7215,PA00012,LOT73092,268,212,0.791,9693401.08
39543,7215,CA00008,LOT89840,354,268,0.7571,2557502.56
39544,7215,PP00019,LOT77449,462,395,0.855,7939444.7
39545,7215,AP00004,LOT24896,257,183,0.7121,2254362.36
39546,7215,MM00007,LOT68529,455,359,0.789,1875433.95
39547,7216,PA00012,LOT73092,79,60,0.7595,104022.0
39548,7216,MC00005,LOT15383,366,306,0.8361,10468728.18
39549,7216,MN00021,LOT41925,450,357,0.7933,14990854.83
39550,7216,MM00001,LOT82199,275,232,0.8436,5323393.12
39551,7216,MN00003,LOT89482,351,305,0.8689,7931933.7
39552,7217,PA00007,LOT22704,282,261,0.9255,509333.67
39553,7217,CA00005,LOT48427,213,150,0.7042,1425348.0
39554,7217,PP00002,LOT92502,250,193,0.772,6564912.37
39555,7217,PP00012,LOT75597,477,442,0.9266,12573830.36
39556,7217,SI00008,LOT50404,139,136,0.9784,460135.6
39557,7218,CA00006,LOT47930,108,94,0.8704,1585316.58
39558,7218,PP00008,LOT47056,206,155,0.7524,3724994.1
39559,7218,PP00001,LOT43092,383,333,0.8695,11593032.03
39560,7218,MC00003,LOT85470,347,252,0.7262,10363303.44
39561,7218,MN00018,LOT57537,405,331,0.8173,1915933.92
39562,7218,PP00017,LOT53228,277,270,0.9747,5755306.5
39563,7218,CA00011,LOT51245,301,257,0.8538,6253416.52
39564,7219,AP00002,LOT96646,303,288,0.9505,2892484.8
39565,7219,SI00001,LOT90173,170,164,0.9647,5938430.16
39566,7219,MN00012,LOT24201,479,375,0.7829,15337623.75
39567,7219,AP00018,LOT83526,251,181,0.7211,5344756.24
39568,7219,PP00015,LOT71669,448,333,0.7433,14962006.35
39569,7219,MN00001,LOT73335,170,140,0.8235,2865871.4
39570,7220,SI00008,LOT50404,214,187,0.8738,6309862.46
39571,7220,MC00013,LOT82768,342,335,0.9795,5466938.7
39572,7220,MC00007,LOT30052,422,404,0.9573,1223922.04
39573,7220,TU00018,LOT83975,444,357,0.8041,14165945.64
39574,7220,CA00013,LOT66155,458,451,0.9847,3862855.59
39575,7220,MM00006,LOT47072,276,270,0.9783,4398637.5
39576,7221,AP00017,LOT82910,328,291,0.8872,680631.54
39577,7221,PP00010,LOT28643,84,82,0.9762,2994987.68
39578,7221,PA00021,LOT70068,122,89,0.7295,4297238.62
39579,7221,MN00020,LOT22015,414,390,0.942,10410129.6
39580,7221,PA00012,LOT73092,414,346,0.8357,5096213.24
39581,7221,MM00011,LOT23154,410,351,0.8561,15131708.28
39582,7222,AP00012,LOT22463,264,207,0.7841,6659196.21
39583,7222,TU00006,LOT65724,121,95,0.7851,1887698.45
39584,7222,PP00006,LOT44687,234,188,0.8034,1105770.88
39585,7222,PA00015,LOT81066,202,186,0.9208,5650337.76
39586,7222,CA00011,LOT51245,442,376,0.8507,12007462.24
39587,7222,MN00006,LOT85965,210,203,0.9667,4833247.3
39588,7222,MM00007,LOT68529,295,220,0.7458,5785166.2
39589,7222,MM00016,LOT68153,414,294,0.7101,12800410.14
39590,7223,PA00008,LOT98259,228,197,0.864,3317472.12
39591,7223,TU00011,LOT47450,418,416,0.9952,6679196.16
39592,7223,TU00004,LOT72277,182,173,0.9505,3429256.17
39593,7223,MM00003,LOT76698,160,158,0.9875,5441175.56
39594,7223,MM00021,LOT98815,187,178,0.9519,5949023.44
39595,7223,PA00013,LOT44760,169,126,0.7456,4283768.16
39596,7223,PP00008,LOT47056,409,316,0.7726,3806204.2
39597,7224,SI00019,LOT91678,464,375,0.8082,10008607.5
39598,7224,MM00015,LOT39817,153,120,0.7843,3685593.6
39599,7224,CA00019,LOT89818,488,461,0.9447,15830730.78
39600,7224,MM00019,LOT99539,156,154,0.9872,3532530.54
39601,7224,SI00018,LOT10221,493,368,0.7465,12127075.68
39602,7224,TU00014,LOT61049,66,64,0.9697,1535030.4
39603,7225,CA00022,LOT19071,293,212,0.7235,8732549.24
39604,7225,PP00013,LOT89129,376,333,0.8856,1559212.56
39605,7225,SI00013,LOT39219,413,400,0.9685,6232400.0
39606,7225,TU00003,LOT40784,71,51,0.7183,2250063.39
39607,7226,MN00005,LOT92345,346,321,0.9277,10976871.06
39608,7226,SI00022,LOT63225,235,175,0.7447,2951009.25
39609,7226,PA00021,LOT70068,471,359,0.7622,3343898.32
39610,7226,SI00021,LOT65108,218,169,0.7752,3900609.57
39611,7226,AP00011,LOT66370,167,138,0.8263,6138543.6
39612,7226,CA00008,LOT89840,443,420,0.9481,3617863.2
39613,7226,SI00008,LOT50404,113,79,0.6991,2757479.2
39614,7227,TU00021,LOT16826,474,449,0.9473,17114402.79
39615,7227,PA00004,LOT92719,427,414,0.9696,13994661.42
39616,7227,PP00014,LOT86955,365,304,0.8329,14840532.16
39617,7227,MM00017,LOT48452,423,326,0.7707,5178363.3
39618,7228,SI00022,LOT63225,339,327,0.9646,10501624.62
39619,7228,PP00002,LOT92502,325,294,0.9046,6865793.76
39620,7228,MC00001,LOT72070,185,177,0.9568,8694551.52
39621,7229,TU00016,LOT73993,458,403,0.8799,13328604.38
39622,7229,PP00011,LOT47828,399,387,0.9699,16934914.89
39623,7229,MN00009,LOT54396,276,210,0.7609,1125180.0
39624,7230,PP00017,LOT53228,438,318,0.726,10999565.94
39625,7230,SI00004,LOT76244,126,91,0.7222,4115704.32
39626,7230,CA00021,LOT41385,97,88,0.9072,2195778.64
39627,7231,AP00001,LOT10371,475,335,0.7053,2660707.35
39628,7231,AP00012,LOT22463,454,373,0.8216,9261384.85
39629,7231,MM00001,LOT82199,107,80,0.7477,2592264.8
39630,7231,AP00021,LOT79531,303,267,0.8812,2370444.69
39631,7231,TU00004,LOT72277,320,258,0.8063,9645665.4
39632,7232,MC00008,LOT80539,474,108,0.2278,2727141.48
39633,7232,CA00020,LOT10074,195,18,0.0923,60893.64
39634,7232,PA00019,LOT51467,165,38,0.2303,685327.34
39635,7232,TU00009,LOT81810,369,130,0.3523,6060269.8
39636,7232,SI00004,LOT76244,88,36,0.4091,324675.36
39637,7232,MC00019,LOT88222,428,164,0.3832,4870327.68
39638,7232,PA00013,LOT44760,378,76,0.2011,1201442.2
39639,7232,PA00020,LOT27154,291,36,0.1237,1020746.52
39640,7233,AP00010,LOT22999,225,178,0.7911,3930021.06
39641,7233,CA00004,LOT15695,61,58,0.9508,813179.72
39642,7233,PP00007,LOT63545,101,91,0.901,3432345.28
39643,7233,MN00008,LOT75771,406,322,0.7931,14715190.7
39644,7234,PA00019,LOT51467,355,264,0.7437,12534720.0
39645,7234,MN00017,LOT46666,477,402,0.8428,1632538.08
39646,7234,AP00006,LOT49535,272,208,0.7647,6490741.92
39647,7234,MM00006,LOT47072,327,234,0.7156,7938960.12
39648,7234,MM00001,LOT82199,198,175,0.8838,423318.0
39649,7234,PP00017,LOT53228,468,455,0.9722,15586434.5
39650,7234,SI00020,LOT50538,303,234,0.7723,11614671.9
39651,7234,MC00018,LOT35105,375,334,0.8907,8672994.7
39652,7235,AP00015,LOT56346,451,204,0.4523,8075187.0
39653,7235,MN00004,LOT38705,353,45,0.1275,509644.35
39654,7235,CA00020,LOT10074,160,3,0.0187,140070.54
39655,7235,SI00003,LOT89276,317,103,0.3249,4188547.53
39656,7235,MN00003,LOT89482,71,6,0.0845,174074.64
39657,7236,MM00007,LOT68529,76,63,0.8289,2324558.25
39658,7236,PP00005,LOT50026,303,257,0.8482,5552042.96
39659,7236,CA00005,LOT48427,467,428,0.9165,7840112.56
39660,7236,MC00013,LOT82768,313,292,0.9329,860999.96
39661,7236,CA00016,LOT82512,468,403,0.8611,19780698.86
39662,7236,MC00022,LOT11607,229,227,0.9913,11222153.6
39663,7237,AP00021,LOT79531,227,185,0.815,3327295.3
39664,7237,MC00003,LOT85470,50,48,0.96,2336370.24
39665,7237,SI00005,LOT15778,236,177,0.75,7673070.36
39666,7237,CA00010,LOT14207,173,138,0.7977,3429115.08
39667,7237,MN00019,LOT17936,201,142,0.7065,1840967.52
39668,7238,PP00004,LOT39581,292,242,0.8288,2075706.6
39669,7238,MC00002,LOT31992,488,473,0.9693,9835093.73
39670,7238,MN00006,LOT85965,140,109,0.7786,4024407.53
39671,7238,SI00002,LOT27601,423,298,0.7045,11688883.12
39672,7239,AP00008,LOT52219,474,338,0.7131,3917670.12
39673,7239,TU00013,LOT63424,61,51,0.8361,166766.43
39674,7239,MN00022,LOT86858,267,204,0.764,4759791.24
39675,7239,PP00013,LOT89129,362,269,0.7431,9068928.81
39676,7239,SI00009,LOT56357,423,414,0.9787,10793278.08
39677,7240,CA00018,LOT75612,102,94,0.9216,1551293.28
39678,7240,SI00001,LOT90173,331,293,0.8852,10535998.72
39679,7240,MN00020,LOT22015,55,40,0.7273,179478.0
39680,7240,MN00018,LOT57537,270,251,0.9296,7527793.71
39681,7240,MC00004,LOT23356,325,278,0.8554,10011449.98
39682,7240,SI00021,LOT65108,430,385,0.8953,15616431.6
39683,7240,PA00022,LOT19016,142,140,0.9859,1826276.2
39684,7240,PP00019,LOT77449,477,381,0.7987,12395263.5
39685,7241,PP00020,LOT77952,144,134,0.9306,1057609.74
39686,7241,MN00013,LOT89964,366,364,0.9945,17232943.0
39687,7241,MM00008,LOT52176,270,224,0.8296,4153367.68
39688,7241,CA00015,LOT88172,126,90,0.7143,1098675.9
39689,7241,TU00010,LOT93579,363,286,0.7879,13247808.86
39690,7241,PP00007,LOT63545,308,250,0.8117,2868985.0
39691,7241,MN00020,LOT22015,275,262,0.9527,6744165.58
39692,7242,PP00005,LOT50026,116,84,0.7241,1433115.6
39693,7242,TU00017,LOT31632,265,255,0.9623,12197262.0
39694,7242,AP00010,LOT22999,364,283,0.7775,500293.06
39695,7243,SI00021,LOT65108,456,341,0.7478,15045124.6
39696,7243,CA00002,LOT30926,76,70,0.9211,2988865.6
39697,7243,SI00003,LOT89276,384,347,0.9036,412475.43
39698,7243,SI00011,LOT97806,296,267,0.902,9519660.72
39699,7244,MM00016,LOT68153,313,305,0.9744,13368586.15
39700,7244,MM00007,LOT68529,169,168,0.9941,3019793.28
39701,7244,AP00002,LOT96646,91,67,0.7363,1932884.34
39702,7244,TU00019,LOT16590,148,108,0.7297,3304458.72
39703,7244,MC00016,LOT53357,466,430,0.9227,1540178.3
39704,7245,MN00020,LOT22015,255,110,0.4314,4631664.4
39705,7245,TU00005,LOT74799,341,70,0.2053,3454939.6
39706,7245,SI00007,LOT81511,135,41,0.3037,1713685.2
39707,7245,MM00004,LOT82255,69,27,0.3913,972648.54
39708,7246,MN00018,LOT57537,189,136,0.7196,750547.28
39709,7246,MC00009,LOT42177,247,183,0.7409,6561219.78
39710,7246,CA00018,LOT75612,124,90,0.7258,4197501.0
39711,7246,MC00021,LOT82529,446,367,0.8229,11735903.98
39712,7246,AP00016,LOT23579,301,215,0.7143,2227503.2
39713,7246,PA00016,LOT79615,108,80,0.7407,1774786.4
39714,7246,AP00001,LOT10371,445,406,0.9124,20083078.26
39715,7247,MM00008,LOT52176,156,123,0.7885,5237847.99
39716,7247,MM00001,LOT82199,347,330,0.951,7292910.9
39717,7247,TU00022,LOT14067,159,115,0.7233,4728992.05
39718,7247,PP00004,LOT39581,302,228,0.755,2350091.76
39719,7247,SI00005,LOT15778,343,247,0.7201,12251807.62
39720,7248,PP00013,LOT89129,318,315,0.9906,10268505.45
39721,7248,TU00001,LOT95813,347,339,0.9769,2800790.88
39722,7248,PP00012,LOT75597,101,80,0.7921,374451.2
39723,7248,PP00005,LOT50026,402,368,0.9154,13310346.56
39724,7248,MC00008,LOT80539,206,163,0.7913,5652963.88
39725,7248,MM00010,LOT96991,257,189,0.7354,4646994.03
39726,7248,MN00002,LOT12875,299,271,0.9064,6474450.16
39727,7248,PP00009,LOT96662,404,320,0.7921,6213008.0
39728,7249,MN00014,LOT95097,500,433,0.866,16828142.31
39729,7249,AP00016,LOT23579,311,250,0.8039,11737785.0
39730,7249,MN00020,LOT22015,190,136,0.7158,3250070.88
39731,7250,CA00016,LOT82512,357,320,0.8964,572899.2
39732,7250,MM00013,LOT62098,451,426,0.9446,20345440.5
39733,7250,SI00001,LOT90173,311,242,0.7781,9586428.28
39734,7250,MC00017,LOT35242,133,100,0.7519,488204.0
39735,7250,PP00008,LOT47056,458,348,0.7598,2306874.6
39736,7250,CA00020,LOT10074,239,191,0.7992,708802.91
39737,7250,SI00012,LOT71694,306,293,0.9575,9638264.3
39738,7251,TU00021,LOT16826,134,66,0.4925,2383417.74
39739,7251,TU00012,LOT29769,372,53,0.1425,1483026.39
39740,7251,TU00003,LOT40784,222,68,0.3063,1870783.36
39741,7251,MN00001,LOT73335,315,126,0.4,382383.54
39742,7252,SI00018,LOT10221,312,80,0.2564,1545539.2
39743,7252,PA00008,LOT98259,431,207,0.4803,9905390.91
39744,7252,PA00002,LOT62296,476,176,0.3697,6982731.36
39745,7252,PA00006,LOT85525,488,121,0.248,797836.49
39746,7252,CA00018,LOT75612,443,15,0.0339,546105.3
39747,7252,MM00009,LOT15720,341,162,0.4751,2766410.82
39748,7252,MN00002,LOT12875,104,12,0.1154,428826.72
39749,7252,PA00017,LOT18907,369,167,0.4526,3968133.76
39750,7253,TU00020,LOT46471,167,130,0.7784,5657808.0
39751,7253,SI00022,LOT63225,415,329,0.7928,5793893.98
39752,7253,MN00006,LOT85965,492,463,0.9411,7998954.68
39753,7253,PP00018,LOT14809,324,303,0.9352,11115451.98
39754,7254,MM00013,LOT62098,406,284,0.6995,10988272.4
39755,7254,CA00016,LOT82512,205,189,0.922,5036029.74
39756,7254,MM00016,LOT68153,287,210,0.7317,4873759.8
39757,7255,MN00015,LOT25220,101,93,0.9208,4024155.57
39758,7255,PA00022,LOT19016,279,219,0.7849,7053891.45
39759,7255,MN00009,LOT54396,326,229,0.7025,9479899.26
39760,7255,TU00017,LOT31632,474,344,0.7257,14461371.28
39761,7256,PP00014,LOT86955,155,15,0.0968,504862.35
39762,7256,MC00004,LOT23356,349,34,0.0974,1308627.02
39763,7256,AP00005,LOT69245,180,1,0.0056,7712.64
39764,7256,PA00002,LOT62296,246,113,0.4593,3359731.82
39765,7256,MC00021,LOT82529,484,115,0.2376,1323329.15
39766,7256,PP00002,LOT92502,197,38,0.1929,1125487.8
39767,7256,TU00019,LOT16590,214,12,0.0561,26681.64
39768,7256,AP00002,LOT96646,233,79,0.3391,2518352.52
39769,7257,TU00004,LOT72277,251,101,0.4024,3256702.58
39770,7257,MM00017,LOT48452,83,19,0.2289,406886.71
39771,7257,TU00012,LOT29769,168,7,0.0417,346072.09
39772,7257,AP00011,LOT66370,480,75,0.1562,954681.0
39773,7258,AP00006,LOT49535,216,173,0.8009,1528233.56
39774,7258,MN00015,LOT25220,184,135,0.7337,1230766.65
39775,7258,MC00014,LOT22196,461,388,0.8416,10116312.36
39776,7258,PP00012,LOT75597,86,81,0.9419,1772671.23
39777,7259,PP00005,LOT50026,402,315,0.7836,13633177.95
39778,7259,CA00016,LOT82512,87,65,0.7471,840361.6
39779,7259,MC00016,LOT53357,366,285,0.7787,584945.4
39780,7259,TU00008,LOT83259,255,224,0.8784,10904351.36
39781,7259,SI00018,LOT10221,489,479,0.9796,9329962.0
39782,7260,MN00009,LOT54396,121,27,0.2231,683135.1
39783,7260,CA00016,LOT82512,370,136,0.3676,3197013.2
39784,7260,MC00011,LOT37802,304,133,0.4375,461842.5
39785,7260,PA00012,LOT73092,137,43,0.3139,1051896.96
39786,7261,CA00003,LOT23396,241,216,0.8963,5719680.0
39787,7261,CA00022,LOT19071,161,122,0.7578,4134360.4
39788,7261,AP00015,LOT56346,376,355,0.9441,12874902.15
39789,7262,PP00001,LOT43092,288,275,0.9549,1505094.25
39790,7262,CA00007,LOT31319,425,394,0.9271,14589725.44
39791,7262,PP00013,LOT89129,357,310,0.8683,3716751.2
39792,7262,MN00018,LOT57537,98,92,0.9388,200686.96
39793,7262,TU00018,LOT83975,399,388,0.9724,8121006.84
39794,7263,MM00003,LOT76698,91,76,0.8352,2483029.44
39795,7263,PA00016,LOT79615,273,197,0.7216,3345848.0
39796,7263,TU00020,LOT46471,472,390,0.8263,11182711.8
39797,7263,CA00006,LOT47930,324,237,0.7315,2870629.32
39798,7263,TU00021,LOT16826,146,103,0.7055,3368991.98
39799,7263,PA00018,LOT87924,289,213,0.737,4053926.76
39800,7264,MM00008,LOT52176,53,17,0.3208,751504.72
39801,7264,AP00012,LOT22463,398,147,0.3693,4848089.4
39802,7264,PP00009,LOT96662,300,62,0.2067,1837276.38
39803,7264,AP00006,LOT49535,441,136,0.3084,5137132.08
39804,7264,TU00021,LOT16826,96,44,0.4583,743774.24
39805,7264,PP00002,LOT92502,492,165,0.3354,6882059.25
39806,7265,CA00015,LOT88172,129,117,0.907,3594978.27
39807,7265,PP00022,LOT25915,245,204,0.8327,8495035.32
39808,7265,SI00003,LOT89276,459,332,0.7233,448668.12
39809,7265,MM00021,LOT98815,141,137,0.9716,927522.88
39810,7265,MN00022,LOT86858,426,313,0.7347,14614417.59
39811,7265,TU00003,LOT40784,188,181,0.9628,2782241.5
39812,7265,PA00004,LOT92719,466,336,0.721,3750815.04
39813,7266,SI00002,LOT27601,233,163,0.6996,1909947.61
39814,7266,AP00013,LOT72163,188,140,0.7447,6102223.4
39815,7266,MM00015,LOT39817,264,238,0.9015,3723621.86
39816,7267,TU00004,LOT72277,263,234,0.8897,927969.12
39817,7267,MM00017,LOT48452,172,142,0.8256,1959087.38
39818,7267,PA00008,LOT98259,113,111,0.9823,4735667.37
39819,7267,PA00016,LOT79615,266,265,0.9962,8028098.15
39820,7267,CA00009,LOT93886,391,299,0.7647,7722063.7
39821,7267,MC00002,LOT31992,401,349,0.8703,1484209.75
39822,7268,CA00014,LOT21915,364,340,0.9341,10959090.8
39823,7268,MM00014,LOT92155,476,336,0.7059,10102028.16
39824,7268,MM00006,LOT47072,91,77,0.8462,1275916.95
39825,7268,MC00017,LOT35242,432,329,0.7616,6160202.58
39826,7268,TU00007,LOT83060,408,320,0.7843,1874531.2
39827,7269,MN00002,LOT12875,255,201,0.7882,6282047.97
39828,7269,PP00009,LOT96662,161,156,0.9689,1575952.56
39829,7269,PA00017,LOT18907,173,138,0.7977,6521859.3
39830,7269,MM00016,LOT68153,306,247,0.8072,2892088.42
39831,7269,CA00014,LOT21915,96,73,0.7604,1493495.32
39832,7269,AP00003,LOT52437,276,239,0.8659,9340765.3
39833,7270,MN00022,LOT86858,395,317,0.8025,9499821.13
39834,7270,PA00009,LOT42591,255,250,0.9804,10762557.5
39835,7270,TU00019,LOT16590,316,308,0.9747,11204735.08
39836,7270,CA00003,LOT23396,333,253,0.7598,3635488.56
39837,7270,SI00021,LOT65108,231,199,0.8615,2479072.35
39838,7270,MC00014,LOT22196,293,256,0.8737,3662673.92
39839,7270,PA00006,LOT85525,161,128,0.795,1637885.44
39840,7271,PP00005,LOT50026,419,319,0.7613,2902514.01
39841,7271,TU00010,LOT93579,222,198,0.8919,3844290.78
39842,7271,PP00022,LOT25915,426,358,0.8404,9569855.52
39843,7271,PA00016,LOT79615,296,244,0.8243,11621988.4
39844,7271,MM00001,LOT82199,291,290,0.9966,10661156.9
