id_commande,code_client,date_commande,mois,annee,type_commande,statut,date_approbation,date_livraison_prevue,date_livraison_effective
4902,C0402,2023-10-03,10,2023,normale,livree,2023-10-08,2023-10-17,2023-10-15
4903,C0403,2023-10-03,10,2023,normale,livree,2023-10-08,2023-10-11,2023-10-12
4904,C0404,2023-10-03,10,2023,normale,approuvee,2023-10-05,2023-10-15,
4905,C0405,2023-10-03,10,2023,normale,livree,2023-10-06,2023-10-10,2023-10-12
4906,C0406,2023-10-03,10,2023,urgente,livree,2023-10-04,2023-10-10,2023-10-15
4907,C0407,2023-10-03,10,2023,normale,livree,2023-10-05,2023-10-15,2023-10-13
4908,C0408,2023-10-03,10,2023,normale,livree,2023-10-04,2023-10-12,2023-10-12
4909,C0409,2023-10-03,10,2023,normale,livree,2023-10-05,2023-10-12,2023-10-12
4910,C0410,2023-10-03,10,2023,normale,livree,2023-10-04,2023-10-10,2023-10-13
4911,C0411,2023-10-03,10,2023,normale,livree,2023-10-07,2023-10-17,2023-10-21
4912,C0412,2023-10-03,10,2023,normale,livree,2023-10-08,2023-10-13,2023-10-16
4913,C0413,2023-10-03,10,2023,normale,approuvee,2023-10-08,2023-10-11,
4914,C0414,2023-10-03,10,2023,normale,livree,2023-10-05,2023-10-15,2023-10-13
4915,C0415,2023-10-03,10,2023,normale,livree,2023-10-07,2023-10-11,2023-10-13
4916,C0416,2023-10-03,10,2023,normale,livree,2023-10-08,2023-10-12,2023-10-10
4917,C0417,2023-10-03,10,2023,normale,livree,2023-10-07,2023-10-13,2023-10-12
4918,C0418,2023-10-03,10,2023,urgente,livree,2023-10-07,2023-10-13,2023-10-14
4919,C0419,2023-10-03,10,2023,normale,livree,2023-10-05,2023-10-08,2023-10-11
4920,C0420,2023-10-03,10,2023,normale,livree,2023-10-08,2023-10-16,2023-10-21
4921,C0421,2023-10-03,10,2023,normale,livree,2023-10-05,2023-10-12,2023-10-15
4922,C0422,2023-10-03,10,2023,urgente,livree,2023-10-07,2023-10-16,2023-10-16
4923,C0423,2023-10-03,10,2023,normale,livree,2023-10-04,2023-10-13,2023-10-14
4924,C0424,2023-10-03,10,2023,normale,livree,2023-10-07,2023-10-12,2023-10-15
4925,C0425,2023-10-03,10,2023,urgente,livree,2023-10-06,2023-10-15,2023-10-19
4926,C0426,2023-10-03,10,2023,urgente,livree,2023-10-07,2023-10-17,2023-10-15
4927,C0427,2023-10-03,10,2023,normale,approuvee,2023-10-04,2023-10-11,
4928,C0428,2023-10-03,10,2023,normale,livree,2023-10-05,2023-10-13,2023-10-11
4929,C0429,2023-10-03,10,2023,normale,livree,2023-10-04,2023-10-10,2023-10-09
4930,C0430,2023-10-03,10,2023,normale,livree,2023-10-05,2023-10-15,2023-10-13
4931,C0431,2023-10-03,10,2023,normale,livree,2023-10-04,2023-10-10,2023-10-14
4932,C0432,2023-10-03,10,2023,normale,livree,2023-10-07,2023-10-15,2023-10-17
4933,C0433,2023-10-03,10,2023,normale,livree,2023-10-04,2023-10-12,2023-10-17
4934,C0434,2023-10-03,10,2023,normale,livree,2023-10-05,2023-10-15,2023-10-20
4935,C0435,2023-10-03,10,2023,normale,livree,2023-10-08,2023-10-16,2023-10-21
4936,C0436,2023-10-03,10,2023,normale,livree,2023-10-08,2023-10-14,2023-10-17
4937,C0437,2023-10-03,10,2023,normale,livree,2023-10-07,2023-10-16,2023-10-14
4938,C0438,2023-10-03,10,2023,normale,livree,2023-10-08,2023-10-15,2023-10-15
4939,C0439,2023-10-03,10,2023,normale,livree,2023-10-06,2023-10-16,2023-10-15
4940,C0440,2023-10-03,10,2023,normale,livree,2023-10-04,2023-10-13,2023-10-13
4941,C0441,2023-10-03,10,2023,urgente,livree,2023-10-07,2023-10-16,2023-10-17
4942,C0442,2023-10-03,10,2023,normale,livree,2023-10-06,2023-10-13,2023-10-16
4943,C0443,2023-10-03,10,2023,normale,livree,2023-10-08,2023-10-11,2023-10-15
4944,C0444,2023-10-03,10,2023,normale,livree,2023-10-06,2023-10-10,2023-10-10
4945,C0445,2023-10-03,10,2023,normale,livree,2023-10-07,2023-10-11,2023-10-10
4946,C0446,2023-10-03,10,2023,normale,livree,2023-10-05,2023-10-11,2023-10-16
4947,C0447,2023-10-03,10,2023,normale,livree,2023-10-07,2023-10-13,2023-10-16
4948,C0448,2023-10-03,10,2023,normale,livree,2023-10-06,2023-10-14,2023-10-18
4949,C0449,2023-10-03,10,2023,normale,livree,2023-10-08,2023-10-11,2023-10-14
4950,C0450,2023-10-03,10,2023,normale,livree,2023-10-05,2023-10-13,2023-10-18
4951,C0451,2023-10-03,10,2023,normale,livree,2023-10-05,2023-10-09,2023-10-10
4952,C0452,2023-10-03,10,2023,normale,livree,2023-10-06,2023-10-10,2023-10-12
4953,C0453,2023-10-03,10,2023,normale,livree,2023-10-07,2023-10-12,2023-10-10
4954,C0454,2023-10-03,10,2023,normale,livree,2023-10-06,2023-10-12,2023-10-16
4955,C0455,2023-10-03,10,2023,normale,livree,2023-10-07,2023-10-12,2023-10-13
4956,C0456,2023-10-03,10,2023,normale,livree,2023-10-07,2023-10-12,2023-10-16
4957,C0457,2023-10-03,10,2023,normale,livree,2023-10-06,2023-10-11,2023-10-11
4958,C0458,2023-10-03,10,2023,normale,livree,2023-10-07,2023-10-16,2023-10-18
4959,C0459,2023-10-03,10,2023,normale,livree,2023-10-05,2023-10-14,2023-10-13
4960,C0460,2023-10-03,10,2023,normale,livree,2023-10-07,2023-10-12,2023-10-14
4961,C0461,2023-10-03,10,2023,normale,livree,2023-10-08,2023-10-12,2023-10-12
4962,C0462,2023-10-03,10,2023,normale,approuvee,2023-10-06,2023-10-14,
4963,C0463,2023-10-03,10,2023,normale,approuvee,2023-10-06,2023-10-15,
4964,C0464,2023-10-03,10,2023,normale,livree,2023-10-04,2023-10-13,2023-10-16
4965,C0465,2023-10-03,10,2023,normale,livree,2023-10-04,2023-10-07,2023-10-09
4966,C0466,2023-10-03,10,2023,normale,livree,2023-10-05,2023-10-15,2023-10-13
4967,C0467,2023-10-03,10,2023,urgente,livree,2023-10-06,2023-10-16,2023-10-17
4968,C0468,2023-10-03,10,2023,urgente,livree,2023-10-06,2023-10-09,2023-10-10
4969,C0469,2023-10-03,10,2023,normale,livree,2023-10-04,2023-10-13,2023-10-15
4970,C0470,2023-10-03,10,2023,normale,livree,2023-10-05,2023-10-10,2023-10-14
4971,C0471,2023-10-03,10,2023,normale,livree,2023-10-04,2023-10-10,2023-10-14
4972,C0472,2023-10-03,10,2023,normale,livree,2023-10-06,2023-10-13,2023-10-13
4973,C0473,2023-10-03,10,2023,normale,livree,2023-10-04,2023-10-11,2023-10-12
4974,C0474,2023-10-03,10,2023,normale,approuvee,2023-10-06,2023-10-10,
4975,C0475,2023-10-03,10,2023,normale,livree,2023-10-04,2023-10-11,2023-10-09
4976,C0476,2023-10-03,10,2023,normale,livree,2023-10-05,2023-10-11,2023-10-16
4977,C0477,2023-10-03,10,2023,normale,approuvee,2023-10-06,2023-10-09,
4978,C0478,2023-10-03,10,2023,normale,livree,2023-10-04,2023-10-13,2023-10-15
4979,C0479,2023-10-03,10,2023,normale,livree,2023-10-08,2023-10-12,2023-10-17
4980,C0480,2023-10-03,10,2023,normale,livree,2023-10-06,2023-10-13,2023-10-15
4981,C0481,2023-10-03,10,2023,normale,livree,2023-10-04,2023-10-07,2023-10-08
4982,C0482,2023-10-03,10,2023,normale,approuvee,2023-10-04,2023-10-12,
4983,C0483,2023-10-03,10,2023,normale,livree,2023-10-04,2023-10-14,2023-10-12
4984,C0484,2023-10-03,10,2023,normale,livree,2023-10-05,2023-10-10,2023-10-13
4985,C0485,2023-10-03,10,2023,normale,livree,2023-10-08,2023-10-16,2023-10-21
4986,C0486,2023-10-03,10,2023,normale,livree,2023-10-05,2023-10-08,2023-10-09
4987,C0487,2023-10-03,10,2023,normale,livree,2023-10-08,2023-10-15,2023-10-19
4988,C0488,2023-10-03,10,2023,normale,livree,2023-10-07,2023-10-15,2023-10-19
4989,C0489,2023-10-03,10,2023,urgente,approuvee,2023-10-07,2023-10-16,
4990,C0490,2023-10-03,10,2023,normale,livree,2023-10-06,2023-10-09,2023-10-08
4991,C0491,2023-10-03,10,2023,urgente,livree,2023-10-04,2023-10-08,2023-10-06
4992,C0492,2023-10-03,10,2023,urgente,livree,2023-10-06,2023-10-09,2023-10-08
4993,C0493,2023-10-03,10,2023,urgente,livree,2023-10-08,2023-10-11,2023-10-12
4994,C0494,2023-10-03,10,2023,normale,livree,2023-10-06,2023-10-10,2023-10-08
4995,C0495,2023-10-03,10,2023,normale,livree,2023-10-06,2023-10-14,2023-10-16
4996,C0496,2023-10-03,10,2023,normale,livree,2023-10-06,2023-10-09,2023-10-11
4997,C0497,2023-10-03,10,2023,normale,livree,2023-10-04,2023-10-09,2023-10-07
4998,C0498,2023-10-03,10,2023,normale,livree,2023-10-08,2023-10-18,2023-10-21
4999,C0499,2023-10-03,10,2023,urgente,livree,2023-10-07,2023-10-16,2023-10-21
5000,C0500,2023-10-03,10,2023,urgente,livree,2023-10-04,2023-10-07,2023-10-11
5001,C0001,2023-11-04,11,2023,urgente,livree,2023-11-05,2023-11-13,2023-11-15
5002,C0002,2023-11-04,11,2023,normale,livree,2023-11-05,2023-11-14,2023-11-17
5003,C0003,2023-11-04,11,2023,normale,livree,2023-11-08,2023-11-15,2023-11-20
5004,C0004,2023-11-04,11,2023,normale,livree,2023-11-09,2023-11-15,2023-11-16
5005,C0005,2023-11-04,11,2023,normale,livree,2023-11-05,2023-11-10,2023-11-14
5006,C0006,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-10,2023-11-14
5007,C0007,2023-11-04,11,2023,normale,livree,2023-11-09,2023-11-13,2023-11-18
5008,C0008,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-12,2023-11-13
5009,C0009,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-16,2023-11-16
5010,C0010,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-12,2023-11-11
5011,C0011,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-11,2023-11-11
5012,C0012,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-16,2023-11-15
5013,C0013,2023-11-04,11,2023,normale,livree,2023-11-05,2023-11-09,2023-11-11
5014,C0014,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-10,2023-11-10
5015,C0015,2023-11-04,11,2023,normale,livree,2023-11-08,2023-11-11,2023-11-15
5016,C0016,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-14,2023-11-16
5017,C0017,2023-11-04,11,2023,normale,approuvee,2023-11-06,2023-11-13,
5018,C0018,2023-11-04,11,2023,normale,livree,2023-11-09,2023-11-19,2023-11-20
5019,C0019,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-17,2023-11-19
5020,C0020,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-13,2023-11-12
5021,C0021,2023-11-04,11,2023,normale,livree,2023-11-08,2023-11-11,2023-11-14
5022,C0022,2023-11-04,11,2023,normale,approuvee,2023-11-09,2023-11-15,
5023,C0023,2023-11-04,11,2023,normale,livree,2023-11-08,2023-11-18,2023-11-20
5024,C0024,2023-11-04,11,2023,urgente,livree,2023-11-08,2023-11-12,2023-11-14
5025,C0025,2023-11-04,11,2023,urgente,livree,2023-11-09,2023-11-19,2023-11-24
5026,C0026,2023-11-04,11,2023,normale,livree,2023-11-08,2023-11-12,2023-11-11
5027,C0027,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-10,2023-11-08
5028,C0028,2023-11-04,11,2023,normale,livree,2023-11-08,2023-11-18,2023-11-20
5029,C0029,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-10,2023-11-11
5030,C0030,2023-11-04,11,2023,normale,livree,2023-11-08,2023-11-14,2023-11-17
5031,C0031,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-13,2023-11-15
5032,C0032,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-15,2023-11-18
5033,C0033,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-15,2023-11-17
5034,C0034,2023-11-04,11,2023,normale,livree,2023-11-05,2023-11-13,2023-11-11
5035,C0035,2023-11-04,11,2023,urgente,livree,2023-11-08,2023-11-15,2023-11-13
5036,C0036,2023-11-04,11,2023,urgente,livree,2023-11-05,2023-11-10,2023-11-14
5037,C0037,2023-11-04,11,2023,normale,livree,2023-11-08,2023-11-11,2023-11-11
5038,C0038,2023-11-04,11,2023,normale,livree,2023-11-09,2023-11-16,2023-11-17
5039,C0039,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-10,2023-11-13
5040,C0040,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-11,2023-11-14
5041,C0041,2023-11-04,11,2023,normale,livree,2023-11-05,2023-11-15,2023-11-17
5042,C0042,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-16,2023-11-21
5043,C0043,2023-11-04,11,2023,urgente,approuvee,2023-11-08,2023-11-18,
5044,C0044,2023-11-04,11,2023,normale,livree,2023-11-05,2023-11-15,2023-11-20
5045,C0045,2023-11-04,11,2023,urgente,livree,2023-11-08,2023-11-18,2023-11-22
5046,C0046,2023-11-04,11,2023,normale,livree,2023-11-09,2023-11-15,2023-11-18
5047,C0047,2023-11-04,11,2023,normale,approuvee,2023-11-07,2023-11-11,
5048,C0048,2023-11-04,11,2023,normale,livree,2023-11-09,2023-11-18,2023-11-23
5049,C0049,2023-11-04,11,2023,normale,approuvee,2023-11-07,2023-11-17,
5050,C0050,2023-11-04,11,2023,normale,livree,2023-11-08,2023-11-18,2023-11-21
5051,C0051,2023-11-04,11,2023,urgente,livree,2023-11-05,2023-11-09,2023-11-09
5052,C0052,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-09,2023-11-14
5053,C0053,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-09,2023-11-07
5054,C0054,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-15,2023-11-15
5055,C0055,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-17,2023-11-18
5056,C0056,2023-11-04,11,2023,normale,livree,2023-11-09,2023-11-12,2023-11-10
5057,C0057,2023-11-04,11,2023,normale,approuvee,2023-11-07,2023-11-15,
5058,C0058,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-10,2023-11-09
5059,C0059,2023-11-04,11,2023,normale,livree,2023-11-08,2023-11-16,2023-11-17
5060,C0060,2023-11-04,11,2023,normale,approuvee,2023-11-08,2023-11-16,
5061,C0061,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-16,2023-11-17
5062,C0062,2023-11-04,11,2023,normale,livree,2023-11-08,2023-11-17,2023-11-16
5063,C0063,2023-11-04,11,2023,normale,livree,2023-11-05,2023-11-09,2023-11-09
5064,C0064,2023-11-04,11,2023,normale,livree,2023-11-05,2023-11-12,2023-11-10
5065,C0065,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-13,2023-11-11
5066,C0066,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-14,2023-11-19
5067,C0067,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-12,2023-11-15
5068,C0068,2023-11-04,11,2023,normale,livree,2023-11-05,2023-11-09,2023-11-09
5069,C0069,2023-11-04,11,2023,urgente,livree,2023-11-06,2023-11-09,2023-11-08
5070,C0070,2023-11-04,11,2023,urgente,approuvee,2023-11-05,2023-11-08,
5071,C0071,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-16,2023-11-14
5072,C0072,2023-11-04,11,2023,normale,approuvee,2023-11-08,2023-11-17,
5073,C0073,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-13,2023-11-12
5074,C0074,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-14,2023-11-15
5075,C0075,2023-11-04,11,2023,normale,livree,2023-11-05,2023-11-13,2023-11-11
5076,C0076,2023-11-04,11,2023,normale,livree,2023-11-05,2023-11-09,2023-11-13
5077,C0077,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-16,2023-11-18
5078,C0078,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-11,2023-11-15
5079,C0079,2023-11-04,11,2023,normale,livree,2023-11-08,2023-11-15,2023-11-16
5080,C0080,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-11,2023-11-13
5081,C0081,2023-11-04,11,2023,urgente,livree,2023-11-09,2023-11-16,2023-11-15
5082,C0082,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-17,2023-11-17
5083,C0083,2023-11-04,11,2023,normale,livree,2023-11-05,2023-11-10,2023-11-11
5084,C0084,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-16,2023-11-19
5085,C0085,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-13,2023-11-14
5086,C0086,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-17,2023-11-17
5087,C0087,2023-11-04,11,2023,normale,livree,2023-11-09,2023-11-14,2023-11-19
5088,C0088,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-15,2023-11-17
5089,C0089,2023-11-04,11,2023,normale,livree,2023-11-09,2023-11-18,2023-11-23
5090,C0090,2023-11-04,11,2023,normale,livree,2023-11-05,2023-11-08,2023-11-10
5091,C0091,2023-11-04,11,2023,normale,livree,2023-11-05,2023-11-09,2023-11-07
5092,C0092,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-16,2023-11-14
5093,C0093,2023-11-04,11,2023,normale,livree,2023-11-08,2023-11-17,2023-11-18
5094,C0094,2023-11-04,11,2023,normale,livree,2023-11-09,2023-11-14,2023-11-14
5095,C0095,2023-11-04,11,2023,normale,livree,2023-11-05,2023-11-11,2023-11-12
5096,C0096,2023-11-04,11,2023,normale,livree,2023-11-05,2023-11-15,2023-11-13
5097,C0097,2023-11-04,11,2023,normale,livree,2023-11-05,2023-11-09,2023-11-09
5098,C0098,2023-11-04,11,2023,normale,livree,2023-11-09,2023-11-13,2023-11-16
5099,C0099,2023-11-04,11,2023,normale,livree,2023-11-05,2023-11-11,2023-11-09
5100,C0100,2023-11-04,11,2023,urgente,livree,2023-11-05,2023-11-09,2023-11-11
5101,C0101,2023-11-04,11,2023,normale,approuvee,2023-11-06,2023-11-14,
5102,C0102,2023-11-04,11,2023,urgente,livree,2023-11-07,2023-11-10,2023-11-13
5103,C0103,2023-11-04,11,2023,urgente,livree,2023-11-06,2023-11-15,2023-11-18
5104,C0104,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-13,2023-11-12
5105,C0105,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-14,2023-11-19
5106,C0106,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-11,2023-11-15
5107,C0107,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-15,2023-11-20
5108,C0108,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-16,2023-11-21
5109,C0109,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-14,2023-11-17
5110,C0110,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-15,2023-11-17
5111,C0111,2023-11-04,11,2023,normale,livree,2023-11-08,2023-11-18,2023-11-22
5112,C0112,2023-11-04,11,2023,normale,livree,2023-11-05,2023-11-12,2023-11-13
5113,C0113,2023-11-04,11,2023,normale,approuvee,2023-11-09,2023-11-18,
5114,C0114,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-11,2023-11-12
5115,C0115,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-14,2023-11-14
5116,C0116,2023-11-04,11,2023,urgente,livree,2023-11-05,2023-11-08,2023-11-13
5117,C0117,2023-11-04,11,2023,normale,livree,2023-11-08,2023-11-13,2023-11-14
5118,C0118,2023-11-04,11,2023,normale,livree,2023-11-09,2023-11-13,2023-11-11
5119,C0119,2023-11-04,11,2023,normale,livree,2023-11-09,2023-11-15,2023-11-17
5120,C0120,2023-11-04,11,2023,normale,livree,2023-11-09,2023-11-17,2023-11-20
5121,C0121,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-16,2023-11-16
5122,C0122,2023-11-04,11,2023,urgente,livree,2023-11-05,2023-11-12,2023-11-17
5123,C0123,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-09,2023-11-10
5124,C0124,2023-11-04,11,2023,normale,livree,2023-11-05,2023-11-13,2023-11-11
5125,C0125,2023-11-04,11,2023,normale,approuvee,2023-11-09,2023-11-17,
5126,C0126,2023-11-04,11,2023,normale,livree,2023-11-08,2023-11-16,2023-11-14
5127,C0127,2023-11-04,11,2023,urgente,livree,2023-11-07,2023-11-16,2023-11-21
5128,C0128,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-17,2023-11-22
5129,C0129,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-16,2023-11-20
5130,C0130,2023-11-04,11,2023,normale,approuvee,2023-11-05,2023-11-14,
5131,C0131,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-13,2023-11-11
5132,C0132,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-16,2023-11-18
5133,C0133,2023-11-04,11,2023,normale,livree,2023-11-08,2023-11-18,2023-11-21
5134,C0134,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-09,2023-11-08
5135,C0135,2023-11-04,11,2023,normale,livree,2023-11-08,2023-11-18,2023-11-16
5136,C0136,2023-11-04,11,2023,normale,approuvee,2023-11-07,2023-11-13,
5137,C0137,2023-11-04,11,2023,normale,approuvee,2023-11-08,2023-11-17,
5138,C0138,2023-11-04,11,2023,normale,livree,2023-11-05,2023-11-10,2023-11-11
5139,C0139,2023-11-04,11,2023,normale,livree,2023-11-09,2023-11-14,2023-11-14
5140,C0140,2023-11-04,11,2023,normale,livree,2023-11-08,2023-11-18,2023-11-22
5141,C0141,2023-11-04,11,2023,normale,livree,2023-11-09,2023-11-16,2023-11-18
5142,C0142,2023-11-04,11,2023,normale,livree,2023-11-09,2023-11-19,2023-11-17
5143,C0143,2023-11-04,11,2023,normale,livree,2023-11-05,2023-11-10,2023-11-10
5144,C0144,2023-11-04,11,2023,normale,approuvee,2023-11-07,2023-11-15,
5145,C0145,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-14,2023-11-18
5146,C0146,2023-11-04,11,2023,normale,livree,2023-11-05,2023-11-10,2023-11-12
5147,C0147,2023-11-04,11,2023,normale,livree,2023-11-08,2023-11-15,2023-11-17
5148,C0148,2023-11-04,11,2023,normale,livree,2023-11-08,2023-11-12,2023-11-10
5149,C0149,2023-11-04,11,2023,normale,livree,2023-11-09,2023-11-14,2023-11-13
5150,C0150,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-12,2023-11-15
5151,C0151,2023-11-04,11,2023,normale,livree,2023-11-05,2023-11-15,2023-11-18
5152,C0152,2023-11-04,11,2023,normale,livree,2023-11-05,2023-11-08,2023-11-13
5153,C0153,2023-11-04,11,2023,normale,approuvee,2023-11-05,2023-11-14,
5154,C0154,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-14,2023-11-15
5155,C0155,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-16,2023-11-15
5156,C0156,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-13,2023-11-18
5157,C0157,2023-11-04,11,2023,normale,approuvee,2023-11-09,2023-11-19,
5158,C0158,2023-11-04,11,2023,normale,livree,2023-11-08,2023-11-14,2023-11-14
5159,C0159,2023-11-04,11,2023,urgente,livree,2023-11-07,2023-11-16,2023-11-18
5160,C0160,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-14,2023-11-12
5161,C0161,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-14,2023-11-15
5162,C0162,2023-11-04,11,2023,normale,livree,2023-11-08,2023-11-17,2023-11-15
5163,C0163,2023-11-04,11,2023,urgente,livree,2023-11-08,2023-11-11,2023-11-15
5164,C0164,2023-11-04,11,2023,normale,livree,2023-11-05,2023-11-09,2023-11-10
5165,C0165,2023-11-04,11,2023,normale,livree,2023-11-08,2023-11-13,2023-11-14
5166,C0166,2023-11-04,11,2023,normale,livree,2023-11-08,2023-11-16,2023-11-19
5167,C0167,2023-11-04,11,2023,normale,livree,2023-11-09,2023-11-13,2023-11-18
5168,C0168,2023-11-04,11,2023,normale,livree,2023-11-05,2023-11-09,2023-11-08
5169,C0169,2023-11-04,11,2023,normale,livree,2023-11-05,2023-11-11,2023-11-15
5170,C0170,2023-11-04,11,2023,normale,livree,2023-11-05,2023-11-12,2023-11-11
5171,C0171,2023-11-04,11,2023,normale,livree,2023-11-09,2023-11-14,2023-11-19
5172,C0172,2023-11-04,11,2023,normale,livree,2023-11-06,2023-11-14,2023-11-19
5173,C0173,2023-11-04,11,2023,urgente,livree,2023-11-06,2023-11-11,2023-11-15
5174,C0174,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-13,2023-11-16
5175,C0175,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-16,2023-11-19
5176,C0176,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-17,2023-11-15
5177,C0177,2023-11-04,11,2023,normale,livree,2023-11-07,2023-11-16,2023-11-17
5178,C0178,2023-11-04,11,2023,normale,livree,2023-11-08,2023-11-11,2023-11-14
5179,C0179,2023-11-04,11,2023,normale,livree,2023-11-09,2023-11-19,2023-11-19
